Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na,RoofMatl_na,Exterior1st_na,Exterior2nd_na
1103,0.0,0.75,0.44563844305834177,0.32949890721091957,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.75,0.34558823529411764,0.09836065573770493,0.0,0.0,0.30000000000000004,0.1,0.5,0.028125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.1041814316087881,0.8333333333333333,0.0,0.18065068493150685,0.16530278232405893,1.0,1.0,1.0,1.0,0.46258387163250303,0.0,0.0,0.4324121329138686,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.4392523364485981,0.6666666666666666,0.25,0.17912552891396333,0.6666666666666666,1.0,1.0,0.0,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.25,0.6666666666666666,0.5,11.813030057420567,0,0,0,0,0,0
132,0.2352941176470588,0.75,0.38858111692291897,0.43860950789694786,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.5909090909090909,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.0661764705882353,0.16393442622950818,0.0,0.0,1.0,1.0,0.5,0.025,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.12313961729270022,0.8333333333333333,0.0,0.1271404109589041,0.1623567921440262,1.0,1.0,1.0,1.0,0.42323069565212057,0.4997578692493947,0.0,0.6425532076397964,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,1.0,0.08411214953271028,0.6666666666666666,0.5,0.2750352609308886,0.6666666666666666,1.0,1.0,0.028004667444574093,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,12.404923504275338,1,0,0,0,0,0
800,0.17647058823529413,0.75,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3181818181818182,0.2,1.0,0.75,0.2,0.4444444444444445,0.75,0.5147058823529411,0.9508196721311476,0.0,0.0,0.30000000000000004,0.1,0.5,0.1575,0.3333333333333333,1.0,0.25,0.75,0.75,0.25,0.6666666666666666,0.10081502480510277,0.8333333333333333,0.0,0.06934931506849315,0.11963993453355157,1.0,1.0,1.0,1.0,0.4077360026735777,0.3811138014527845,0.0,0.5895118387854228,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.4,0.6355140186915887,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,12.072541252905651,0,0,0,0,0,0
959,0.0,0.75,0.4182081213682387,0.36634390392935035,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,0.8,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,1.0,0.1238483345145287,0.8333333333333333,0.0,0.2731164383561644,0.2188216039279869,1.0,1.0,1.0,1.0,0.5249031760506102,0.0,0.0,0.49066670035056204,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.037383177570093455,0.6666666666666666,0.5,0.37447108603667134,0.6666666666666666,1.0,1.0,0.0,0.0712979890310786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.25,0.6666666666666666,0.75,12.128111104060462,0,0,0,0,0,0
1310,0.0,0.75,0.38858111692291897,0.3337306460727085,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.75,0.8,0.5555555555555556,0.5,0.125,0.2950819672131148,0.0,0.0,0.6000000000000001,0.6000000000000001,0.5,0.055,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,1.0,0.21261516654854715,0.8333333333333333,0.0,0.033390410958904104,0.20916530278232406,1.0,0.75,1.0,1.0,0.5125321511208947,0.0,0.0,0.4791025676511005,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.1588785046728972,0.6666666666666666,0.5,0.34978843441466856,0.6666666666666666,1.0,1.0,0.1306884480746791,0.09323583180987204,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,12.096257779522967,1,0,0,0,0,0
720,0.0,0.75,0.4403125963841563,0.39773429866190724,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.625,0.27205882352941174,0.6229508196721312,0.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,1.0,0.6666666666666666,0.09266477675407513,0.8333333333333333,0.0,0.1917808219178082,0.1589198036006547,1.0,0.5,1.0,1.0,0.4038585778395585,0.0,0.0,0.3775171590459201,0.0,0.0,0.3333333333333333,0.5,0.375,0.0,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.0,0.8,0.34579439252336447,0.3333333333333333,0.25,0.21156558533145275,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,11.763684183317412,0,0,0,0,0,0
1422,0.588235294117647,0.75,0.34266427477173456,0.2220651969151326,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,1.0,0.8,0.5555555555555556,0.5,0.2426470588235294,0.5573770491803279,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.06378454996456415,0.8333333333333333,0.0,0.3035102739726027,0.17495908346972178,1.0,0.5,1.0,1.0,0.44024586915533614,0.0,0.0,0.41153111243622265,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.4,0.8,0.308411214953271,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.10054844606946983,0.0,0.0,0.34375,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,1.0,0.6666666666666666,0.75,11.755871643580617,0,0,0,0,0,0
958,0.0,0.75,0.44563844305834177,0.34090313546925666,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.5,0.33088235294117646,0.7540983606557378,1.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.07388377037562013,0.8333333333333333,0.0,0.273972602739726,0.17299509001636662,1.0,0.5,1.0,1.0,0.4359737633557197,0.0,0.0,0.407537652019355,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.2803738317757009,1.0,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.25,0.6666666666666666,0.75,11.790557201568507,0,0,0,0,0,0
1212,0.17647058823529413,0.75,0.7326395174778535,0.4371631962735567,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.5909090909090909,0.6000000000000001,1.0,0.75,0.2,0.7777777777777777,0.75,0.16176470588235295,0.09836065573770493,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.6666666666666666,1.0,0.75,0.75,0.75,0.75,1.0,0.07565556343019135,0.8333333333333333,0.0,0.05650684931506849,0.09148936170212767,1.0,0.75,1.0,1.0,0.4441200462058914,0.3254237288135593,0.0,0.5862959050147616,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,0.2,0.6000000000000001,0.205607476635514,0.6666666666666666,0.5,0.3469675599435825,0.6666666666666666,1.0,1.0,0.37922987164527416,0.021937842778793418,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,12.007621706806335,0,0,0,0,0,0
32,0.0,0.75,0.38858111692291897,0.3685090922997323,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.2727272727272727,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.625,0.3088235294117647,0.04918032786885246,0.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.5256849315068493,0.2009819967266776,1.0,0.75,1.0,1.0,0.49272064801047843,0.0,0.0,0.46058325722643767,0.0,0.0,0.3333333333333333,0.5,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.25,0.191114245416079,0.6666666666666666,1.0,1.0,0.0,0.11882998171846434,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,11.914047823644255,1,0,0,0,0,0
453,0.2352941176470588,0.75,0.38858111692291897,0.3851661236265065,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.8636363636363636,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.08088235294117647,0.18032786885245902,1.0,0.0,1.0,1.0,0.5,0.02625,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,0.6666666666666666,0.131467044649185,0.8333333333333333,0.0,0.05565068493150685,0.14271685761047465,1.0,1.0,1.0,1.0,0.3700437695262031,0.42033898305084744,0.0,0.5871026334794323,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.8,0.102803738317757,1.0,0.5,0.29760225669957685,0.6666666666666666,1.0,1.0,0.16802800466744455,0.2230347349177331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,12.225875272826354,1,0,0,0,0,0
605,0.0,0.75,0.5303418530338768,0.4476669650279528,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,0.8,0.6666666666666665,0.5,0.044117647058823525,0.11475409836065574,0.0,0.0,1.0,1.0,0.5,0.061875,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,1.0,0.16335931963146705,0.8333333333333333,0.0,0.24486301369863012,0.24451718494271688,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.05607476635514018,0.6666666666666666,0.5,0.37376586741889983,0.6666666666666666,1.0,1.0,0.22403733955659275,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,12.30591798049989,0,0,0,0,0,0
1018,0.588235294117647,0.75,0.38858111692291897,0.29316570031538713,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.9090909090909092,0.6000000000000001,1.0,1.0,0.8,0.7777777777777777,0.5,0.1838235294117647,0.42622950819672134,0.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.6666666666666666,1.0,0.5,0.75,0.75,0.75,1.0,0.18355776045357902,0.8333333333333333,0.0,0.07876712328767123,0.19967266775777415,1.0,0.75,1.0,1.0,0.5313578873111582,0.0,0.0,0.4967004071758061,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.0,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.8,0.23364485981308408,0.6666666666666666,0.5,0.39844851904090267,0.6666666666666666,1.0,1.0,0.073512252042007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.0,0.0,12.141534124392603,1,0,0,0,0,0
965,0.2352941176470588,0.75,0.49506374709743084,0.42350335298727027,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8636363636363636,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.5,0.058823529411764705,0.13114754098360656,0.0,0.0,1.0,1.0,0.5,0.0275,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.11055988660524452,0.8333333333333333,0.0,0.08261986301369863,0.13371522094926352,1.0,1.0,1.0,1.0,0.34173649564080266,0.5181598062953995,0.0,0.6138647262607098,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,1.0,0.07476635514018691,1.0,0.5,0.35966149506346967,0.6666666666666666,1.0,1.0,0.0,0.07312614259597806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,1.0,0.6666666666666666,0.75,12.277928082630602,0,0,0,0,0,0
508,0.0,1.0,0.4711754616031938,0.3522277188972598,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,0.75,0.8,0.5555555555555556,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.00478384124734231,0.8333333333333333,0.0,0.5098458904109588,0.1993453355155483,1.0,1.0,1.0,1.0,0.48962632698377107,0.0,0.0,0.45769076132000475,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0,0.2,0.8,0.0,1.0,0.5,0.4767277856135402,0.6666666666666666,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,1.0,1.0,12.246734627249063,0,0,0,0,0,0
127,0.588235294117647,0.75,0.38858111692291897,0.2608066823149502,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,1.0,0.8,0.5555555555555556,0.5,0.22794117647058823,0.5245901639344263,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.021261516654854713,0.8333333333333333,0.0,0.4101027397260274,0.17643207855973814,1.0,0.5,1.0,1.0,0.3987577918657257,0.0,0.0,0.3727490685919701,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2803738317757009,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.37477148080438755,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.25,0.6666666666666666,0.75,11.759785542901755,1,0,0,0,0,0
1402,0.2352941176470588,0.75,0.40071794056087273,0.34077120609975786,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.13447909284195605,0.8333333333333333,0.0,0.03424657534246575,0.13731587561374797,1.0,1.0,1.0,1.0,0.3596750838517542,0.3530266343825666,0.0,0.552640470862563,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.037383177570093455,1.0,0.5,0.28067700987306066,0.6666666666666666,1.0,1.0,0.11668611435239205,0.13711151736745886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.75,12.170445467887022,0,0,0,0,0,0
1023,0.17647058823529413,0.25,0.3356137766879639,0.38800658975269586,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.6000000000000001,1.0,0.75,0.2,0.4444444444444445,0.5,0.5661764705882353,0.9508196721311476,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.057406094968107724,0.8333333333333333,0.0,0.2517123287671233,0.14926350245499184,1.0,0.75,1.0,0.6666666666666666,0.38013592369171967,0.16271186440677965,0.0,0.46629824870348635,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.46728971962616817,0.3333333333333333,0.25,0.11283497884344146,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,11.37366339763672,0,0,0,0,0,0
1026,0.0,0.75,0.44563844305834177,0.3481527499003869,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.5,0.25735294117647056,0.5901639344262296,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.02445074415308292,0.3333333333333333,0.3175033921302578,0.11815068493150685,0.14435351882160394,1.0,0.5,1.0,1.0,0.3674781098471249,0.0,0.0,0.34350958393203745,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.2523364485981308,0.3333333333333333,0.5,0.3251057827926657,0.6666666666666666,1.0,1.0,0.11201866977829637,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,11.630708500626612,0,0,0,0,0,0
955,0.4117647058823529,0.75,0.18907697485478692,0.3871962513927596,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.18181818181818182,0.6000000000000001,1.0,0.5,0.0,0.5555555555555556,0.5,0.22794117647058823,0.5245901639344263,0.5,1.0,0.2,0.7000000000000001,0.5,0.15625,0.3333333333333333,1.0,0.5,0.75,1.0,1.0,1.0,0.16743444365698087,0.8333333333333333,0.0,0.0,0.15466448445171851,1.0,0.5,1.0,1.0,0.4073500430754775,0.0,0.0,0.3807808956831922,0.0,1.0,0.6666666666666666,0.0,0.5,-1.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.25,11.755871643580617,0,0,1,0,0,0
1262,0.0,0.75,0.49506374709743084,0.39131676594912324,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.625,0.3897058823529412,0.8852459016393444,1.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.23373287671232876,0.17184942716857612,1.0,0.75,1.0,1.0,0.43345924677464964,0.0,0.0,0.4051871431824807,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.8,0.49532710280373826,0.3333333333333333,0.25,0.2383638928067701,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,11.766792188927278,0,0,0,0,0,0
1196,0.2352941176470588,0.75,0.3284263672070855,0.3563414911923666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3116438356164383,0.11914893617021277,1.0,1.0,1.0,1.0,0.29486015232522256,0.3525423728813559,0.0,0.5208290946149967,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.5,1.0,0.0,0.2,0.8,0.02803738317757009,1.0,0.5,0.2820874471086037,0.6666666666666666,1.0,1.0,0.11668611435239205,0.043875685557586835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,12.078239274020289,0,0,0,0,0,0
1289,0.588235294117647,0.75,0.2385022788938762,0.28804995658181753,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.9090909090909092,0.6000000000000001,1.0,1.0,0.8,0.7777777777777777,0.5,0.0661764705882353,0.16393442622950818,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.205173635719348,0.8333333333333333,0.0,0.1468321917808219,0.24566284779050737,1.0,1.0,1.0,1.0,0.6065640654465256,0.0,0.0,0.5670013101905349,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.0,1.0,0.24999999999999997,1.0,0.3333333333333333,1.0,0.8,0.08411214953271028,1.0,0.5,0.3519040902679831,0.6666666666666666,1.0,1.0,0.24737456242707115,0.10786106032906764,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,12.535376392672774,0,0,0,0,0,0
448,0.2352941176470588,0.75,0.38858111692291897,0.4217312010084606,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.5909090909090909,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.5,0.058823529411764705,0.13114754098360656,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.39811643835616434,0.15220949263502456,1.0,0.75,1.0,1.0,0.3979669172766571,0.45036319612590797,0.0,0.6123673683491115,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.8,0.07476635514018691,1.0,0.5,0.3039492242595204,0.6666666666666666,1.0,1.0,0.10385064177362893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,12.205572520488492,1,0,0,0,0,0
226,0.8235294117647058,0.25,0.0,0.050187672541848416,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.09090909090909091,0.6000000000000001,1.0,0.25,1.0,0.4444444444444445,0.5,0.27941176470588236,0.639344262295082,0.0,0.0,0.6000000000000001,0.6000000000000001,0.5,0.08875,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2696917808219178,0.10310965630114567,1.0,0.5,1.0,1.0,0.2401457931059543,0.3254237288135593,0.0,0.48128285361884693,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.16822429906542055,0.3333333333333333,0.25,0.19746121297602257,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.75,0.0,0.0,11.626254150277232,0,0,0,0,0,0
1351,0.4117647058823529,0.75,0.5427499408524292,0.4290788446471301,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.0,1.0,0.5,1.0,0.4444444444444445,0.5,0.29411764705882354,0.6721311475409837,0.0,0.0,0.4,0.30000000000000004,0.5,0.23,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.08858965272856131,0.8333333333333333,0.0,0.3202054794520548,0.2042553191489362,1.0,0.5,1.0,1.0,0.5251861168885639,0.6276029055690072,0.0,0.7305360283727738,0.3333333333333333,0.5,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.2,0.4,0.37383177570093457,0.3333333333333333,1.0,0.6826516220028208,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75,12.206072645530174,0,0,0,0,0,0
1247,0.2352941176470588,1.0,0.4182081213682387,0.35866773528889606,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.32363013698630133,0.12373158756137481,1.0,1.0,1.0,1.0,0.3091423511921607,0.38595641646489104,0.0,0.5436444290897176,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.009345794392523364,0.6666666666666666,0.5,0.43370944992947813,0.6666666666666666,1.0,1.0,0.0,0.08226691042047532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.0,1.0,1.0,12.136186518066006,0,0,0,0,0,0
28,0.0,0.75,0.5701802625425323,0.4262853765232826,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.6000000000000001,1.0,0.75,0.8,0.7777777777777777,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,1.0,1.0,1.0,0.125,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,1.0,0.21580439404677534,0.8333333333333333,0.0,0.20804794520547945,0.2788870703764321,1.0,1.0,1.0,1.0,0.6166922351584065,0.0,0.0,0.5764688764767789,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.5444287729196051,0.6666666666666666,1.0,1.0,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,12.631340380934517,0,0,0,0,0,0
